Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
"काञ्ची १२ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती आराधना #१७९०",2024-07-15,04:00,2024-07-15,05:00,False,५१२६ क्रोधी-मिथुनम्-३१: अद्य काञ्ची १२ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती आराधना #१७९०! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0432.png
"பெரியாழ்வார் திருநக்ஷத்திரம்",2024-07-15,04:00,2024-07-15,05:00,False,५१२६ क्रोधी-मिथुनम्-३१: अद्य பெரியாழ்வார் திருநக்ஷத்திரம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0433.png
"उपेन्द्र-नवमी",2024-07-15,05:00,2024-07-15,06:00,False,५१२६ क्रोधी-मिथुनम्-३१: अद्य उपेन्द्र-नवमी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0434.png
"वाराही-नवरात्र-समापनम्",2024-07-15,05:00,2024-07-15,06:00,False,५१२६ क्रोधी-मिथुनम्-३१: अद्य वाराही-नवरात्र-समापनम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0435.png
"केचिन्निषिद्ध-विषयाः",2024-07-15,05:00,2024-07-15,06:00,False,५१२६ क्रोधी-मिथुनम्-३१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0436.png
"आशा-दशमी",2024-07-16,04:00,2024-07-16,05:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य आशा-दशमी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0437.png
"काञ्ची ४८ जगद्गुरु श्री-अद्वैतानन्दबोधेन्द्र सरस्वती आराधना #८२५",2024-07-16,04:00,2024-07-16,05:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य काञ्ची ४८ जगद्गुरु श्री-अद्वैतानन्दबोधेन्द्र सरस्वती आराधना #८२५! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0438.png
"कर्कट-सङ्क्रमण-पुण्यकालः 05:54▶10:54",2024-07-16,04:00,2024-07-16,05:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य कर्कट-सङ्क्रमण-पुण्यकालः 05:54▶10:54! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0439.png
"मन्वादिः-(सूर्य-सावर्णिः-[८])",2024-07-16,05:00,2024-07-16,06:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य मन्वादिः-(सूर्य-सावर्णिः-[८])! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0440.png
"रवि-सङ्क्रमण-पुण्यकालः 05:54▶17:18",2024-07-16,05:00,2024-07-16,06:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य रवि-सङ्क्रमण-पुण्यकालः 05:54▶17:18! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0441.png
"सङ्क्रमण-दिन-पूर्वाह्ण-पुण्यकालः 05:54▶12:15",2024-07-16,05:00,2024-07-16,06:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य सङ्क्रमण-दिन-पूर्वाह्ण-पुण्यकालः 05:54▶12:15! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0442.png
"सर्वनदी-रजस्वला",2024-07-16,05:00,2024-07-16,06:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य सर्वनदी-रजस्वला! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0443.png
"केचिन्निषिद्ध-विषयाः",2024-07-16,06:00,2024-07-16,07:00,False,५१२६ क्रोधी-कर्कटः-१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0444.png
"बुधानुराधा-योगः",2024-07-17,04:00,2024-07-17,05:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य बुधानुराधा-योगः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0445.png
"गोपद्म-व्रत-आरम्भः",2024-07-17,04:00,2024-07-17,05:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य गोपद्म-व्रत-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0446.png
"सर्व-शयन-एकादशी",2024-07-17,04:00,2024-07-17,05:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य सर्व-शयन-एकादशी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0447.png
"सर्वनदी-रजस्वला",2024-07-17,05:00,2024-07-17,06:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य सर्वनदी-रजस्वला! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0448.png
"विष्णु-शयनोत्सवः",2024-07-17,05:00,2024-07-17,06:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य विष्णु-शयनोत्सवः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0449.png
"केचिन्निषिद्ध-विषयाः",2024-07-17,05:00,2024-07-17,06:00,False,५१२६ क्रोधी-कर्कटः-२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0450.png
"चातुर्मास्यव्रत-आरम्भः",2024-07-18,04:00,2024-07-18,05:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य चातुर्मास्यव्रत-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0451.png
"काञ्ची ३१ जगद्गुरु श्री-ब्रह्मानन्दघनेन्द्र सरस्वती आराधना #१३५७",2024-07-18,04:00,2024-07-18,05:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य काञ्ची ३१ जगद्गुरु श्री-ब्रह्मानन्दघनेन्द्र सरस्वती आराधना #१३५७! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0452.png
"काञ्ची ६३ जगद्गुरु श्री-महादेवेन्द्र सरस्वती ५ आराधना #२११",2024-07-18,04:00,2024-07-18,05:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य काञ्ची ६३ जगद्गुरु श्री-महादेवेन्द्र सरस्वती ५ आराधना #२११! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0453.png
"सर्वनदी-रजस्वला",2024-07-18,05:00,2024-07-18,06:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य सर्वनदी-रजस्वला! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0454.png
"वासुदेव-द्वादशी",2024-07-18,05:00,2024-07-18,06:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य वासुदेव-द्वादशी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0455.png
"शाकव्रत-आरम्भः",2024-07-18,05:00,2024-07-18,06:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य शाकव्रत-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0456.png
"केचिन्निषिद्ध-विषयाः",2024-07-18,05:00,2024-07-18,06:00,False,५१२६ क्रोधी-कर्कटः-३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0457.png
"ஆடி வெள்ளிக்கிழமை",2024-07-19,04:00,2024-07-19,05:00,False,५१२६ क्रोधी-कर्कटः-४: अद्य ஆடி வெள்ளிக்கிழமை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0458.png
"शुक्रवार-शुक्ल-प्रदोष-व्रतम् 18:35▶20:00",2024-07-19,04:00,2024-07-19,05:00,False,५१२६ क्रोधी-कर्कटः-४: अद्य शुक्रवार-शुक्ल-प्रदोष-व्रतम् 18:35▶20:00! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0459.png
"केचिन्निषिद्ध-विषयाः",2024-07-19,04:00,2024-07-19,05:00,False,५१२६ क्रोधी-कर्कटः-४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0460.png
"कोकिल-व्रतम्",2024-07-20,04:00,2024-07-20,05:00,False,५१२६ क्रोधी-कर्कटः-५: अद्य कोकिल-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0461.png
